ID,Var_ID,Name,Description,ord
SCCS68-1,SCCS68,"Monogamous, no polygyny","Monogamous, no polygyny",1
SCCS68-2,SCCS68,"Monogamous, <20% polygyny","Monogamous, < 20 pct polygyny",2
SCCS68-3,SCCS68,"Polygynous, > 20%","Polygynous, > 20 pct",3
SCCS68-4,SCCS68,Polyandruos,Polyandrous,4
SCCS68-5,SCCS68,"S Stem family, monogamy","Stem family, monogamy",5
SCCS68-6,SCCS68,"Stem family, < 20 % polygyny","Stem family, < 20 pct polygyny",6
SCCS68-7,SCCS68,"Small extended, monogamy","Small extended, monogamy",7
SCCS68-8,SCCS68,"Small extended, <20 % polygamy","Small extended, < 20 pct polygyny",8
SCCS68-9,SCCS68,>20% polygyny,"Small extended, > 20 pct polygyny",9
SCCS68-10,SCCS68,"Large extended, monogamy","Large extended, monogamy",10
SCCS68-11,SCCS68,"Large extended, <20% polygyny","Large extended, < 20 pct polygyny",11
SCCS68-12,SCCS68,"Large extended, >20% polygyny","Large extended, > 20 pct polygyny",12
SCCS69-NA,SCCS69,NA,Missing data,99
SCCS69-1,SCCS69,Matrilocal or uxorilocal-with wife's kin,Matrilocal or uxorilocal - with wifes kin,1
SCCS69-2,SCCS69,Avunculocal-w/husband's mother's brother's kin,Avunculocal - with husbands mothers brothers kin,2
SCCS69-3,SCCS69,Patrilocal or virilocal,Patrilocal or virilocal - with husbands kin,3
SCCS69-4,SCCS69,Ambilocal-w/ either wife's or husband's kin,Ambilocal - with either wifes or husbands kin,4
SCCS69-5,SCCS69,Neolocal-separate from kin,Neolocal - separate from kin,5
SCCS70-NA,SCCS70,NA,Missing data,99
SCCS70-1,SCCS70,Matrilineal-through female line,Matrilineal - through female line,1
SCCS70-2,SCCS70,Double descent-through male and female lines,Double descent - separate groups through male and female lines,2
SCCS70-3,SCCS70,Patrilineal-through male line,Patrilineal - through male line,3
SCCS70-4,SCCS70,Ambilineal- through one parent in each generation,Ambilineal - through one parent in each generation,4
SCCS70-5,SCCS70,Bilateral- not a corporate kin group,Bilateral - not a corporate kin group,5
SCCS71-NA,SCCS71,NA,Missing data,99
SCCS71-1,SCCS71,Localized lineages->1per community,"Localized lineages - in community, more than one per community",1
SCCS71-2,SCCS71,Clan communities -core group and spouses,Clan communities - core group and spouses constitute community,2
SCCS71-3,SCCS71,Dispersed sibs- in different communities,Dispersed sibs - core group dispersed in different communities,3
SCCS72-NA,SCCS72,NA,Missing data,99
SCCS72-1,SCCS72,Local endogamy 90-100%,Local endogamy 90-100 pct,1
SCCS72-2,SCCS72,Local endogamy 61-89% (agamous),Local endogamy 61-89 pct (agamous),2
SCCS72-3,SCCS72,Local endogamy 40-60% (agamous),Local endogamy 40-60 pct (agamous),3
SCCS72-4,SCCS72,Local endogamy 11-39 % (agamous),Local endogamy 11-39 pct (agamous),4
SCCS72-5,SCCS72,Local endogamy 0-10% (exogamy),Local endogamy 0-10 pct (exogamy),5
SCCS73-NA,SCCS73,NA,Missing data,99
SCCS73-1,SCCS73,Lacking/low compared to segments,Lacking or low compared to community segments or larger polity,1
SCCS73-2,SCCS73,By common residence only,By common residence only,2
SCCS73-3,SCCS73,"Common Identity, dialect, subculture","Common Identity, dialect, subculture",3
SCCS73-4,SCCS73,Overlapping kin ties,Overlapping Kin ties,4
SCCS73-5,SCCS73,Common social or economic status,Common social or economic status,5
SCCS73-6,SCCS73,Common political ties,Common political ties,6
SCCS73-7,SCCS73,Common religious ties,Common religious ties,7
SCCS74-NA,SCCS74,NA,Missing data,99
SCCS74-1,SCCS74,Rites of Passage,Rites of passage,1
SCCS74-2,SCCS74,Calendrical,Calendrical,2
SCCS74-3,SCCS74,Magical or religious,Magical or religious,3
SCCS74-4,SCCS74,Individual sponsored and communally attended,"Individual sponsored and communally attended (e.g., potlatch)",4
SCCS75-NA,SCCS75,NA,Missing data,99
SCCS75-1,SCCS75,Feasting and/or drinking,Feasting and/or drinking,1
SCCS75-2,SCCS75,Exchange other than food,Exchanges other than food,2
SCCS75-3,SCCS75,Entertainment,Entertainment,3
SCCS75-4,SCCS75,Sacrafice other than human,Sacrifice other than human,4
SCCS75-5,SCCS75,Human sacrifice,Human sacrifice,5
SCCS75-6,SCCS75,Masochistic behavior,Masochistic behavior,6
SCCS76-NA,SCCS76,NA,Missing data,99
SCCS76-1,SCCS76,No centralized local leadership,No centralized local leadership,1
SCCS76-2,SCCS76,Higher level only,Higher level only,2
SCCS76-3,SCCS76,Single local leader,Single local leader,3
SCCS76-4,SCCS76,Dual/plural headmen,Dual/plural headmen,4
SCCS76-5,SCCS76,Single local leader and council,Single local leader and council,5
SCCS76-6,SCCS76,Local councils,Local councils,6
SCCS76-7,SCCS76,Single local leader and subordinates,Single local leader and subordinates,7
SCCS76-8,SCCS76,Too complex to be coded,Too complex to be coded,8
SCCS77-NA,SCCS77,NA,Missing data,99
SCCS77-1,SCCS77,No headmen or council,No headman or council,1
SCCS77-2,SCCS77,By appointment,By appointment,2
SCCS77-3,SCCS77,Seniority,Seniority,3
SCCS77-4,SCCS77,Divination,Divination,4
SCCS77-5,SCCS77,Informal Consensus,Informal consensus,5
SCCS77-6,SCCS77,Electoral Process,Electoral process,6
SCCS77-7,SCCS77,Patrilineal,Patrilineal,7
SCCS77-8,SCCS77,Matrilineal,Matrilineal,8
SCCS77-9,SCCS77,Hereditary w/ personal qualifications,Hereditary with personal qualifications,9
SCCS78-NA,SCCS78,NA,Missing data,99
SCCS78-3,SCCS78,Seniority,Seniority,3
SCCS78-5,SCCS78,Informal Consensus,Informal consensus,5
SCCS78-6,SCCS78,Electoral Process,Electoral process,6
SCCS78-7,SCCS78,Patrilineal,Patrilineal,7
SCCS79-NA,SCCS79,NA,Missing data,99
SCCS79-1,SCCS79,Polyandry-primarily monogamous,Polyandry - primarily monogamous with some plural husbands,1
SCCS79-2,SCCS79,Monogamy,Monogamy,2
SCCS79-3,SCCS79,Polygyny < 20% plural wives,Polygyny < 20 pct plural wives (if more frequent than polyandry),3
SCCS79-4,SCCS79,Polygyny >20% plural wives,Polygyny > 20 pct plural wives (if more frequent than polyandry),4
SCCS80-NA,SCCS80,NA,Missing data,99
SCCS80-1,SCCS80,Nuclear Monogamous,Nuclear Monogamous,1
SCCS80-2,SCCS80,Nuclear Poygynous,Nuclear Polygynous,2
SCCS80-3,SCCS80,Stem Family,Stem Family,3
SCCS80-4,SCCS80,Small extended,Small extended,4
SCCS80-5,SCCS80,Large extended,Large extended,5
SCCS81-NA,SCCS81,NA,Missing data,99
SCCS81-1,SCCS81,Dependent totally,Dependent totally,1
SCCS81-2,SCCS81,Semi-autonomous,Semi-autonomous,2
SCCS81-3,SCCS81,Tribute paid,Tribute paid,3
SCCS81-4,SCCS81,De Facto Autonomy,De facto autonomy,4
SCCS81-5,SCCS81,Equal status in pluralistic society,Equal status in pluralistic society,5
SCCS81-6,SCCS81,Fully autonomous,Fully autonomous,6
SCCS82-NA,SCCS82,NA,Missing data,99
SCCS82-1,SCCS82,Declining Autonomy,Declining autonomy,1
SCCS82-2,SCCS82,Declining territory or population control,Declining territory or population control,2
SCCS82-3,SCCS82,State of equilibrium,State of equilibrium,3
SCCS82-4,SCCS82,"State of equilibrium, expanding territory","State of equilibrium, expanding territory",4
SCCS82-5,SCCS82,Increasing autonomy,Increasing autonomy,5
SCCS83-NA,SCCS83,NA,Missing data,99
SCCS83-1,SCCS83,Stateless society,Stateless society,1
SCCS83-2,SCCS83,Sovereignty 1st hierarchical level up,Sovereignty 1st hierarchical level up,2
SCCS83-3,SCCS83,Sovereignty 2nd hierarchical level up,Sovereignty 2nd hierarchical level up,3
SCCS83-4,SCCS83,Sovereignty 3rd or higher hierarchical level,Sovereignty 3rd or higher hierarchical level,4
SCCS84-NA,SCCS84,NA,Missing data,99
SCCS84-1,SCCS84,Absent,Absent,1
SCCS84-2,SCCS84,Peace group,Peace group,2
SCCS84-3,SCCS84,Alliances,Alliances,3
SCCS84-4,SCCS84,Confederation,Confederation,4
SCCS84-5,SCCS84,International organization,International organization,5
SCCS85-NA,SCCS85,NA,Missing data,99
SCCS85-1,SCCS85,Absent,Absent,1
SCCS85-2,SCCS85,Council,Council,2
SCCS85-3,SCCS85,Executive and Council,Executive and Council,3
SCCS85-4,SCCS85,Plural executive,Plural executive,4
SCCS85-5,SCCS85,Single leader,Single leader,5
SCCS86-NA,SCCS86,NA,Missing data,99
SCCS86-1,SCCS86,Absent,Absent,1
SCCS86-2,SCCS86,"Patrilineal, Fa to So","Patrilineal, Fa to So",2
SCCS86-3,SCCS86,"Patrilineal, Fa to faBr, then to So","Patrilineal, Fa to FaBr, then to So",3
SCCS86-4,SCCS86,"Matrilineal, MoBr to SiSo","Matrilineal, MoBr to SiSo",4
SCCS86-5,SCCS86,"Matrilineal, MoBr to MoBr","Matrilineal, MoBr to MoBr",5
SCCS86-6,SCCS86,Ruling Family,Ruling family,6
SCCS86-7,SCCS86,Decision by limited power group,Decision by limited power group,7
SCCS86-8,SCCS86,Elected by council,Elected by council,8
SCCS86-9,SCCS86,Informal recognition,Informal recognition,9
SCCS86-10,SCCS86,Formal elections,Formal elections,10
SCCS86-11,SCCS86,Appointee of alien society,Appointee of alien society,11
SCCS86-12,SCCS86,Divination,Divination,12
SCCS87-NA,SCCS87,NA,Missing data,99
SCCS87-1,SCCS87,Absent,Absent,1
SCCS87-2,SCCS87,Aristocrats,Aristocrats,2
SCCS87-3,SCCS87,Appointed,Appointed,3
SCCS87-4,SCCS87,By ethnic components,By ethnic components,4
SCCS87-5,SCCS87,Elective,Elective,5
SCCS88-NA,SCCS88,NA,Missing data,99
SCCS88-1,SCCS88,Absence of sovereignty,Absence of sovereignty,1
SCCS88-2,SCCS88,Absent,Absent,2
SCCS88-3,SCCS88,Relatives of executive,Relatives of executive,3
SCCS88-4,SCCS88,Favorites of executive,Favorites of executive,4
SCCS88-6,SCCS88,Subordinate groups,Subordinate groups,6
SCCS88-7,SCCS88,Hereditary,Hereditary,7
SCCS88-8,SCCS88,Subordinate functionaries,Subordinate functionaries,8
SCCS89-NA,SCCS89,NA,Missing data,99
SCCS89-1,SCCS89,Absent,Absent,1
SCCS89-2,SCCS89,Not local,Not local,2
SCCS89-3,SCCS89,Executive,Executive,3
SCCS89-4,SCCS89,Appointed by executive,Appointed by executive,4
SCCS89-5,SCCS89,Priesthood,Priesthood,5
SCCS89-6,SCCS89,Hereditary,Hereditary,6
SCCS90-NA,SCCS90,NA,Missing data,99
SCCS90-1,SCCS90,Not specialized,Not specialized,1
SCCS90-2,SCCS90,Incipient specialization,Incipient specialization,2
SCCS90-3,SCCS90,Retainers of chiefs,Retainers of chiefs,3
SCCS90-4,SCCS90,Military,Military,4
SCCS90-5,SCCS90,Specialized,Specialized,5
SCCS91-NA,SCCS91,NA,Missing data,99
SCCS91-1,SCCS91,Absent,Absent,1
SCCS91-2,SCCS91,Popular Assemblies,Popular Assemblies,2
SCCS91-3,SCCS91,Heads of kin groups,Heads of kin groups,3
SCCS91-4,SCCS91,Heads of decentralized territorial divisions,Heads of decentralized territorial divisions,4
SCCS91-5,SCCS91,Heads of centralized territorial divisions,Heads of centralized territorial divisions,5
SCCS91-6,SCCS91,Part of centralized system,Part of centralized system,6
SCCS92-NA,SCCS92,NA,Missing data,99
SCCS92-1,SCCS92,Absent,Absent,1
SCCS92-2,SCCS92,Patrlineal succession,Patrilineal succession,2
SCCS92-3,SCCS92,Matrilineal succession,Matrilineal succession,3
SCCS92-4,SCCS92,Ruling lineage,Ruling lineage,4
SCCS92-5,SCCS92,Seniority of age,Seniority of age,5
SCCS92-6,SCCS92,Personal qualities,Personal qualities,6
SCCS92-7,SCCS92,Formal election,Formal election,7
SCCS92-8,SCCS92,Appointment by executive,Appointment by executive,8
SCCS93-NA,SCCS93,NA,NA,99
SCCS93-0,SCCS93,Direct subsistence production,Direct subsistence production,0
SCCS93-1,SCCS93,Warfare wealth,Warfare wealth,1
SCCS93-2,SCCS93,Tribute or taxes,Tribute or taxes,2
SCCS93-3,SCCS93,Slaves,Slaves,3
SCCS93-4,SCCS93,Contributions of free citizens,Contributions of free citizens,4
SCCS93-5,SCCS93,Large land-holdings,Large land-holdings,5
SCCS93-6,SCCS93,Political Office,Political Office,6
SCCS93-7,SCCS93,Foreign Commerce,Foreign Commerce,7
SCCS93-8,SCCS93,Capitalistic enterprises,Capitalistic enterprises,8
SCCS93-9,SCCS93,Priestly services,Priestly services,9
SCCS94-NA,SCCS94,NA,Missing data,99
SCCS94-1,SCCS94,Warfare wealth,Warfare wealth,1
SCCS94-2,SCCS94,Tribute or taxes,Tribute or taxes,2
SCCS94-3,SCCS94,Slaves,Slaves,3
SCCS94-4,SCCS94,Contributions of free citizens,Contributions of free citizens,4
SCCS94-5,SCCS94,Large land-holdings,Large land-holdings,5
SCCS94-6,SCCS94,Political Office,Political Office,6
SCCS94-7,SCCS94,Foreign Commerce,Foreign Commerce,7
SCCS94-8,SCCS94,Capitalistic enterprises,Capitalistic enterprises,8
SCCS94-9,SCCS94,Priestly services,Priestly services,9
SCCS95-NA,SCCS95,NA,Missing data,99
SCCS95-1,SCCS95,Warfare wealth,Warfare wealth,1
SCCS95-2,SCCS95,Tribute or taxes,Tribute or taxes,2
SCCS95-3,SCCS95,Slaves,Slaves,3
SCCS95-5,SCCS95,Large land-holdings,Large land-holdings,5
SCCS95-6,SCCS95,Political Office,Political Office,6
SCCS95-7,SCCS95,Foreign Commerce,Foreign Commerce,7
SCCS95-8,SCCS95,Capitalistic enterprises,Capitalistic enterprises,8
SCCS95-9,SCCS95,Priestly services,Priestly services,9
SCCS96-NA,SCCS96,NA,Missing data,99
SCCS96-1,SCCS96,Warfare wealth,Warfare wealth,1
SCCS96-2,SCCS96,Tribute or taxes,Tribute or taxes,2
SCCS96-3,SCCS96,Slaves,Slaves,3
SCCS96-4,SCCS96,Contributions of free citizens,Contributions of free citizens,4
SCCS96-6,SCCS96,Political Office,Political Office,6
SCCS96-7,SCCS96,Foreign Commerce,Foreign Commerce,7
SCCS96-8,SCCS96,Capitalistic enterprises,Capitalistic enterprises,8
SCCS97-NA,SCCS97,NA,Missing data,99
SCCS97-3,SCCS97,Slaves,Slaves,3
SCCS97-6,SCCS97,Political Office,Political Office,6
SCCS97-7,SCCS97,Foreign Commerce,Foreign Commerce,7
SCCS97-9,SCCS97,Priestly services,Priestly services,9
SCCS98-NA,SCCS98,NA,Missing data,99
SCCS98-2,SCCS98,Tribute or taxes,Tribute or taxes,2
SCCS98-7,SCCS98,Foreign Commerce,Foreign Commerce,7
SCCS99-NA,SCCS99,NA,Missing data,99
SCCS99-0,SCCS99,Task Absent,Task absent,0
SCCS99--1,SCCS99,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS99-1,SCCS99,Males Exclusively,Males exclusively,1
SCCS99-2,SCCS99,Males Predominantly,Males predominant,2
SCCS99-3,SCCS99,Equally,Equally,3
SCCS99-4,SCCS99,Females Predominantly,Females predominant,4
SCCS99-5,SCCS99,Females Exclusively,Females exclusively,5
SCCS100-NA,SCCS100,NA,Missing data,99
SCCS100-0,SCCS100,Task Absent,Task absent,0
SCCS100--1,SCCS100,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS100-1,SCCS100,Males Exclusively,Males exclusively,1
SCCS100-2,SCCS100,Males Predominantly,Males predominant,2
SCCS100-3,SCCS100,Equally,Equally,3
SCCS100-4,SCCS100,Females Predominantly,Females predominant,4
SCCS100-5,SCCS100,Females Exclusively,Females exclusively,5
SCCS101-NA,SCCS101,NA,Missing data,99
SCCS101-0,SCCS101,Task Absent,Task absent,0
SCCS101--1,SCCS101,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS101-1,SCCS101,Males Exclusively,Males exclusively,1
SCCS101-2,SCCS101,Males Predominantly,Males predominant,2
SCCS101-3,SCCS101,Equally,Equally,3
SCCS101-4,SCCS101,Females Predominantly,Females predominant,4
SCCS101-5,SCCS101,Females Exclusively,Females exclusively,5
SCCS102-NA,SCCS102,NA,Missing data,99
SCCS102-0,SCCS102,Task Absent,Task absent,0
SCCS102--1,SCCS102,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS102-1,SCCS102,Males Exclusively,Males exclusively,1
SCCS102-2,SCCS102,Males Predominantly,Males predominant,2
SCCS102-3,SCCS102,Equally,Equally,3
SCCS102-5,SCCS102,Females Exclusively,Females exclusively,5
SCCS103-NA,SCCS103,NA,Missing data,99
SCCS103-0,SCCS103,Task Absent,Task absent,0
SCCS103--1,SCCS103,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS103-1,SCCS103,Males Exclusively,Males exclusively,1
SCCS103-2,SCCS103,Males Predominantly,Males predominant,2
SCCS103-3,SCCS103,Equally,Equally,3
SCCS104-NA,SCCS104,NA,Missing data,99
SCCS104-0,SCCS104,Task Absent,Task absent,0
SCCS104--1,SCCS104,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS104-1,SCCS104,Males Exclusively,Males exclusively,1
SCCS104-2,SCCS104,Males Predominantly,Males predominant,2
SCCS104-3,SCCS104,Equally,Equally,3
SCCS104-4,SCCS104,Females Predominantly,Females predominant,4
SCCS104-5,SCCS104,Females Exclusively,Females exclusively,5
SCCS105-NA,SCCS105,NA,Missing data,99
SCCS105-0,SCCS105,Task Absent,Task absent,0
SCCS105--1,SCCS105,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS105-1,SCCS105,Males Exclusively,Males exclusively,1
SCCS105-2,SCCS105,Males Predominantly,Males predominant,2
SCCS105-3,SCCS105,Equally,Equally,3
SCCS105-4,SCCS105,Females Predominantly,Females predominant,4
SCCS106-NA,SCCS106,NA,Missing data,99
SCCS106-0,SCCS106,Task Absent,Task absent,0
SCCS106-1,SCCS106,Males Exclusively,Males exclusively,1
SCCS106-2,SCCS106,Males Predominantly,Males predominant,2
SCCS107-NA,SCCS107,NA,Missing data,99
SCCS107-0,SCCS107,Task Absent,Task absent,0
SCCS107--1,SCCS107,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS107-1,SCCS107,Males Exclusively,Males exclusively,1
SCCS108-NA,SCCS108,NA,Missing data,99
SCCS108-0,SCCS108,Task Absent,Task absent,0
SCCS108--1,SCCS108,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS108-1,SCCS108,Males Exclusively,Males exclusively,1
SCCS108-2,SCCS108,Males Predominantly,Males predominant,2
SCCS108-3,SCCS108,Equally,Equally,3
SCCS108-4,SCCS108,Females Predominantly,Females predominant,4
SCCS108-5,SCCS108,Females Exclusively,Females exclusively,5
SCCS109-NA,SCCS109,NA,Missing data,99
SCCS109-0,SCCS109,Task Absent,Task absent,0
SCCS109--1,SCCS109,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS109-1,SCCS109,Males Exclusively,Males exclusively,1
SCCS109-2,SCCS109,Males Predominantly,Males predominant,2
SCCS109-3,SCCS109,Equally,Equally,3
SCCS109-4,SCCS109,Females Predominantly,Females predominant,4
SCCS109-5,SCCS109,Females Exclusively,Females exclusively,5
SCCS110-NA,SCCS110,NA,Missing data,99
SCCS110-0,SCCS110,Task Absent,Task absent,0
SCCS110-1,SCCS110,Males Exclusively,Males exclusively,1
SCCS110-2,SCCS110,Males Predominantly,Males predominant,2
SCCS110-3,SCCS110,Equally,Equally,3
SCCS110-4,SCCS110,Females Predominantly,Females predominant,4
SCCS110-5,SCCS110,Females Exclusively,Females exclusively,5
SCCS111-NA,SCCS111,NA,Missing data,99
SCCS111-0,SCCS111,Task Absent,Task absent,0
SCCS111--1,SCCS111,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS111-1,SCCS111,Males Exclusively,Males exclusively,1
SCCS111-2,SCCS111,Males Predominantly,Males predominant,2
SCCS111-3,SCCS111,Equally,Equally,3
SCCS111-4,SCCS111,Females Predominantly,Females predominant,4
SCCS111-5,SCCS111,Females Exclusively,Females exclusively,5
SCCS112-NA,SCCS112,NA,Missing data,99
SCCS112-0,SCCS112,Task Absent,Task absent,0
SCCS112-1,SCCS112,Males Exclusively,Males exclusively,1
SCCS112-2,SCCS112,Males Predominantly,Males predominant,2
SCCS112-3,SCCS112,Equally,Equally,3
SCCS112-4,SCCS112,Females Predominantly,Females predominant,4
SCCS112-5,SCCS112,Females Exclusively,Females exclusively,5
SCCS113-NA,SCCS113,NA,Missing data,99
SCCS113-0,SCCS113,Task Absent,Task absent,0
SCCS113--1,SCCS113,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS113-1,SCCS113,Males Exclusively,Males exclusively,1
SCCS113-2,SCCS113,Males Predominantly,Males predominant,2
SCCS113-3,SCCS113,Equally,Equally,3
SCCS113-4,SCCS113,Females Predominantly,Females predominant,4
SCCS113-5,SCCS113,Females Exclusively,Females exclusively,5
SCCS114-NA,SCCS114,NA,Missing data,99
SCCS114-0,SCCS114,Task Absent,Task absent,0
SCCS114--1,SCCS114,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS114-1,SCCS114,Males Exclusively,Males exclusively,1
SCCS114-2,SCCS114,Males Predominantly,Males predominant,2
SCCS114-3,SCCS114,Equally,Equally,3
SCCS114-4,SCCS114,Females Predominantly,Females predominant,4
SCCS114-5,SCCS114,Females Exclusively,Females exclusively,5
SCCS115-NA,SCCS115,NA,Missing data,99
SCCS115-0,SCCS115,Task Absent,Task absent,0
SCCS115--1,SCCS115,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS115-1,SCCS115,Males Exclusively,Males exclusively,1
SCCS115-2,SCCS115,Males Predominantly,Males predominant,2
SCCS115-3,SCCS115,Equally,Equally,3
SCCS115-4,SCCS115,Females Predominantly,Females predominant,4
SCCS115-5,SCCS115,Females Exclusively,Females exclusively,5
SCCS116-NA,SCCS116,NA,Missing data,99
SCCS116-0,SCCS116,Task Absent,Task absent,0
SCCS116--1,SCCS116,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS116-1,SCCS116,Males Exclusively,Males exclusively,1
SCCS116-2,SCCS116,Males Predominantly,Males predominant,2
SCCS116-3,SCCS116,Equally,Equally,3
SCCS116-4,SCCS116,Females Predominantly,Females predominant,4
SCCS116-5,SCCS116,Females Exclusively,Females exclusively,5
SCCS117-NA,SCCS117,NA,Missing data,99
SCCS117-0,SCCS117,Task Absent,Task absent,0
SCCS117--1,SCCS117,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS117-1,SCCS117,Males Exclusively,Males exclusively,1
SCCS117-2,SCCS117,Males Predominantly,Males predominant,2
SCCS117-3,SCCS117,Equally,Equally,3
SCCS117-4,SCCS117,Females Predominantly,Females predominant,4
SCCS117-5,SCCS117,Females Exclusively,Females exclusively,5
SCCS118-NA,SCCS118,NA,Missing data,99
SCCS118-0,SCCS118,Task Absent,Task absent,0
SCCS118--1,SCCS118,"Task present, sex unspecified","Task present, sex unspecified",-1
SCCS118-1,SCCS118,Males Exclusively,Males exclusively,1
SCCS118-2,SCCS118,Males Predominantly,Males predominant,2
