"SCCS ID","SCCS Name","SCCS Date","SCCS Note","EA ID","EA Name","EA Date","EA Note","EA Summary ID","EA Summary Name","EA Summary Date","EA Summary Note","AWC ID","AWC Name","AWC Date","AWC Note","SRS","PSF Cluster No","PSF Cluster Name","SES Name","WES Name","Fiche ID","Fiche Name","Fiche Source","Fiche Note","eHRAF ID","eHRAF Name","eHRAF Source","Culture Name","Start Date","End Date","Community Name","District Name","Focus Note","Region Code","Culture Area","Countries","Population (in thousands)","Population Year","Population Note","Language Name","Language Code","Language Note","Ethnonyms"
"None","None","None","None","Cb27","Bachama","1920","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bachama","1920","1920","None","None","None","AF","West Africa","Nigeria","11.0","1930","None","Bachama","BAM","None",""
"None","None","None","None","Ca40","Baditu","1950","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Baditu","1950","1950","None","None","None","AF","East Africa","Ethiopia","0.0","0","None","Koorete-Amarro","KQY","None",""
"None","None","None","None","Ae48","Bafia","1930","None","Ae48","Bafia","1930","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bafia","1930","1930","None","None","None","AF","None","Cameroon","12.0","1949","None","Bafia","KSF","None",""
"None","None","None","None","Ag14","Baga","1950","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Baga","1950","1950","None","None","None","AF","West Africa","Guinea","43.0","1950","None","Baga, ?","999","There are 6 Baga languages listed in Ethnologue.",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Bagielli","None","None","None","None","None","None","None","Bagielle","9999","9999","None","None","None","AF","None","Gabon","0.0","0","None","Not Found","000","None",""
"None","None","None","None","Ai21","Bagirmi","1880","None","Ai21","Bagirmi","1880","None","A22c","Bagirmi","1880","None","0","None","None","None","None","None","None","None","None","None","None","None","Bagirmi","1880","1880","None","None","None","AF","None","Chad","26.0","1954","None","Bagirmi","BMI","None",""
"None","None","None","None","Ad01","Bajun","1950","None","Ad01","Bajun","1950","None","A09c","Bajun","1950","None","0","None","None","None","None","None","None","None","None","None","None","None","Bajun","1950","1950","None","None","None","AF","East Africa","Kenya","2.0","1950","None","Swahili","SWA","Ethnologue (1988) says Bajuni may be a separate language.",""
"None","None","None","None","Ca23","Bako","1950","None","Ca23","Bako","1950","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bako","1950","1950","None","None","None","AF","East Africa","Ethiopia","0.0","0","None","Ari","AIZ","None",""
"None","None","None","None","Af46","Bakwe","1900","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bakwe","1900","1900","None","None","None","AF","West Africa","Cote d'Ivoire","16.0","1920","None","Bakwe","BAK","None",""
"None","None","None","None","Ag15","Balante","1930","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Balante","1930","1930","None","None","None","AF","West Africa","Guinea-Bissau","167.0","1950","None","Balanta","BLE","None",""
"None","None","None","None","Ae49","Bali","1930","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bali","1900","1900","None","None","None","AF","None","Cameroon","23.0","1953","None","Mungaka","MHK","None",""
"22","Bambara or Bamana","1902","None","Ag01","Bambara","1920","None","Ag01","Bambara","1920","None","A18a","Bambara","1902","None","0","None","None","Bambara","None","FA08","Bambara","2,4","None","FA08","Bambara","http://ehrafworldcultures.yale.edu/document?id=fa08-002
http://ehrafworldcultures.yale.edu/document?id=fa08-004
","Bambara","1902","1923","None","None","None","AF","West Africa","Mali","500.0","1902","See 2:1.","Bambara","BRA","None","Bamana,Bamanan,Bamananw,Bamunakan,Banmana,Kagoro"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","FA08","Bambara","1","None","FA08","Bambara","http://ehrafworldcultures.yale.edu/document?id=fa08-001
","Bambara","1946","1946","None","None","None","AF","West Africa","Mali","1000.0","1954","See EA-Summary.","Bambara","BRA","None","Bamana,Bamanan,Bamananw,Bamunakan,Banmana,Kagoro"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","None","FA08","Bambara","3","None","FA08","Bambara","http://ehrafworldcultures.yale.edu/document?id=fa08-003
","Bambara","9999","9999","None","None","None","AF","West Africa","Mali","0.0","0","None","Bambara","BRA","None","Bamana,Bamanan,Bamananw,Bamunakan,Banmana,Kagoro"
"None","None","None","None","Ae05","Bamileke","1910","None","Ae05","Bamileke","1910","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bamileke","1910","1910","None","None","None","AF","None","Cameroon","455.0","1951","None","Not Found","000","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","Ngangte (Bamileke)","None","None","None","None","None","None","None","None","Bamileke","9999","9999","None","None","None","AF","None","Cameroon","0.0","0","None","Not Found","000","None",""
"None","None","None","None","Ae50","Bamum","1920","None","Ae50","Bamum","1920","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bamum","1920","1920","None","None","None","AF","None","Cameroon","80.0","1951","None","Bamun","BAX","None",""
"None","None","None","None","Ai01","Banda","1920","None","Ai01","Banda","1920","None","A21c","Banda","1920","None","0","None","None","None","None","None","None","None","None","None","None","None","Banda","1920","1920","None","None","None","AF","None","Central African Republic","0.0","0","None","Banda","BBP","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Banda","None","None","None","None","None","None","None","Banda","9999","9999","None","None","None","AF","None","Central African Republic","0.0","0","None","Banda","BBP","None",""
"15","Banen or Banyin","1935","None","Ae51","Banen","1940","None","Ae51","Banen","1940","None","A12b","Banen","1935","None","0","None","None","None","None","None","None","None","None","FH26","Banen","http://ehrafworldcultures.yale.edu/document?id=fh26-001
http://ehrafworldcultures.yale.edu/document?id=fh26-002
http://ehrafworldcultures.yale.edu/document?id=fh26-003
http://ehrafworldcultures.yale.edu/document?id=fh26-004 (partial)
","Banen","1935","1955","None","None","None","AF","None","Cameroon","25.0","1949","None","Tunen","BAZ","None","Banen,Banend,Banyin,Eling,Itundu,Lemande,Logonanga,Ndiki,Ndogbanol,Ndogbiakat,Nyokon,Nyɔkɔn,Penin,Penyin,Yambeta,Yingi"
"None","None","None","None","Ca19","Banna","1950","None","Ca19","Banna","1950","None","C01e","Banna","1959","None","0","None","None","None","None","None","None","None","None","None","None","None","Banna","1950","1950","None","None","None","AF","East Africa","Ethiopia","5.0","1950","None","Hamer-Banna","AMF","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","A10c","Bantu Kavirondo","1930","None","0","None","None","None","None","None","None","None","None","None","None","None","Bantu Kavirondo","1930","1930","None","None","Special reference is made to the Wanga tribe.","AF","East Africa","Kenya","0.0","0","None","Luyia","LUY","None",""
"None","None","None","None","Af16","Banyang","1910","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Banyang","1910","1910","None","None","None","AF","None","Cameroon","25.0","1956","None","Denya","ANV","None",""
"None","None","None","None","Ag16","Banyun","1930","None","Ag16","Banyun","1930","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Banyun","1930","1930","None","None","None","AF","West Africa","Guinea-Bissau","7.5","1950","None","Banyum","BCZ","None",""
"39","Barabra","1900","None","Cd01","Barabra","1920","None","Cd01","Barabra","1920","None","C03a","Kenuzi Nubians","1900","None","0","None","None","None","None","None","None","None","None","MR08","Nubians","http://ehrafworldcultures.yale.edu/document?id=mr08-001
","Nubians","1900","1900","None","None","Special reference is made to the Kenuzi Nubians of Dahmit.","AF","None","Egypt","0.0","0","None","Not Found","000","None","Aleiqat,Arabs (Nubian),Barabra,Danagla,Dongolawi,Egyptian Nubians,Fadija,Fedija,Halfans,Kenuz,Kenuzi,Kom Ombo,Lower Nubians,Mahas,Mushu,Nubians,Sudanese Nubians,Sukkot"
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Barabra","None","None","None","None","MR08","Nubians","http://ehrafworldcultures.yale.edu/document?id=mr08-017
","Nubians","9999","9999","None","None","None","AF","East Africa","Sudan","0.0","0","None","Not Found","000","None","Aleiqat,Arabs (Nubian),Barabra,Danagla,Dongolawi,Egyptian Nubians,Fadija,Fedija,Halfans,Kenuz,Kenuzi,Kom Ombo,Lower Nubians,Mahas,Mushu,Nubians,Sudanese Nubians,Sukkot"
"None","None","None","None","Ca32","Barea","1860","None","Ca32","Barea","1860","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Barea","1860","1860","None","None","None","AF","East Africa","Ethiopia","9.5","1937","None","Nara","NRB","None",""
"None","None","None","None","Aj08","Bari","1920","None","Aj08","Bari","1920","None","A25e","Bari","1920","None","0","None","None","None","None","None","None","None","None","None","None","None","Bari","1920","1920","None","None","None","AF","East Africa","Sudan","35.0","1952","None","Bari","BFA","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Bari","None","None","None","None","None","None","None","Bari","9999","9999","None","None","None","AF","East Africa","Sudan","0.0","0","None","Bari","BFA","None",""
"None","None","None","None","Ah11","Basa","1950","None","Ah11","Basa","1950","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Basa","1950","1950","None","None","None","AF","West Africa","Nigeria","70.0","1960","None","Bassa, ?","999","One of two Bassa languages.",""
"None","None","None","None","Ah12","Basakomo","1920","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Basakomo","1920","1920","None","None","None","AF","West Africa","Nigeria","12.3","1921","None","Bassa-Kwomu","BZW","None",""
"None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","0","None","None","None","Bassakomo","None","None","None","None","None","None","None","Basakomo","9999","9999","None","None","None","AF","West Africa","Nigeria","0.0","0","None","Bassa-Kwomu","BZW","None",""
"None","None","None","None","Ag48","Basari","1890","None","Ag48","Basari","1890","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Basari","1890","1890","None","None","None","AF","West Africa","Togo","40.0","1950","None","Ntcham","BUD","None",""
"None","None","None","None","Ae13","Bashi","1920","None","None","None","None","None","None","None","None","None","0","None","None","Shi","None","None","None","None","None","None","None","None","Bashi","1920","1920","None","None","None","AF","None","Congo, Democratic Republic of the","0.0","0","None","Not Found","000","None",""
"None","None","None","None","Ca28","Basketo","1950","None","Ca28","Basketo","1950","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Basketo","1950","1950","None","None","None","AF","East Africa","Ethiopia","5.0","1951","None","Basketto","BST","None",""
"None","None","None","None","Ag21","Bassari","1910","None","Ag21","Bassari","1910","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bassari","1910","1910","None","None","None","AF","West Africa","Guinea; Senegal","7.6","1945","None","Basari","BSC","None",""
"None","None","None","None","Ah34","Bata","1920","None","None","None","None","None","None","None","None","None","0","None","None","None","None","None","None","None","None","None","None","None","Bata","1920","1920","None","Malabu","None","AF","West Africa","Nigeria","30.0","1921","None","Bata","BTA","None",""
"None","None","None","None","Af09","Baule","1900","None","Af09","Baule","1900","None","A15c","Baule","1900","None","0","None","None","None","None","None","None","None","None","None","None","None","Baule","1900","1900","None","None","None","AF","West Africa","Cote d'Ivoire","385.0","1950","None","Baule","BCI","None",""
